contractId,stockSymbol,securityName,contractQuantity,contractRate,contractAmount,tradeTime,businessDate,capturedAt
2026061601018576,CITY,City Hotel Limited,97,432.0,41904.0,2026-06-16T14:57:59.316002,2026-06-16,2026-06-16T19:13:51.201916
2026061603005748,NFS,Nepal Finance Ltd.,396,600.0,237600.0,2026-06-16T14:56:35.840417,2026-06-16,2026-06-16T19:14:11.702404
2026061603005749,NFS,Nepal Finance Ltd.,200,600.0,120000.0,2026-06-16T14:56:35.840534,2026-06-16,2026-06-16T19:14:11.702403
2026061603005750,NFS,Nepal Finance Ltd.,400,599.0,239600.0,2026-06-16T14:56:35.840584,2026-06-16,2026-06-16T19:14:11.702402
2026061603005751,HLI,Himalayan Life Insurance Limited,1,330.0,330.0,2026-06-16T14:56:36.157267,2026-06-16,2026-06-16T19:14:11.702401
2026061603005752,HLI,Himalayan Life Insurance Limited,100,335.8,33580.0,2026-06-16T14:56:36.425074,2026-06-16,2026-06-16T19:14:11.702398
2026061603005753,HLI,Himalayan Life Insurance Limited,120,335.8,40296.0,2026-06-16T14:56:36.425354,2026-06-16,2026-06-16T19:14:11.702397
2026061603005754,HLI,Himalayan Life Insurance Limited,40,335.8,13432.0,2026-06-16T14:56:36.425531,2026-06-16,2026-06-16T19:14:11.702396
2026061603005755,HLI,Himalayan Life Insurance Limited,344,335.9,115549.6,2026-06-16T14:56:38.700868,2026-06-16,2026-06-16T19:14:10.774676
2026061603005756,HLI,Himalayan Life Insurance Limited,12,335.9,4030.8,2026-06-16T14:56:38.701095,2026-06-16,2026-06-16T19:14:10.774675
2026061603005757,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,20,1228.0,24560.0,2026-06-16T14:56:39.357198,2026-06-16,2026-06-16T19:14:10.774668
2026061603005758,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,20,1227.0,24540.0,2026-06-16T14:56:39.357364,2026-06-16,2026-06-16T19:14:10.774667
2026061603005765,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,100,1076.0,107600.0,2026-06-16T14:56:44.436803,2026-06-16,2026-06-16T19:14:09.856998
2026061603005766,GBBL,Garima Bikas Bank Limited,16,407.0,6512.0,2026-06-16T14:56:45.317308,2026-06-16,2026-06-16T19:14:09.856989
2026061603005767,SMFBS,Swabhimaan Laghubitta Bittiya Sanstha Limited,24,1477.4,35457.6,2026-06-16T14:56:46.964261,2026-06-16,2026-06-16T19:14:08.987372
2026061603005768,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,300,476.0,142800.0,2026-06-16T14:56:49.637755,2026-06-16,2026-06-16T19:14:08.987345
2026061603005769,SJLIC,SuryaJyoti Life Insurance Company Limited,10,428.4,4284.0,2026-06-16T14:56:50.179521,2026-06-16,2026-06-16T19:14:08.987341
2026061603005770,SMPDA,Sampada Laghubitta Bittiya Sanstha Limited,10,829.0,8290.0,2026-06-16T14:56:51.273988,2026-06-16,2026-06-16T19:14:08.112257
2026061603005771,MNBBL,Muktinath Bikas Bank Ltd.,10,370.6,3706.0,2026-06-16T14:56:51.972395,2026-06-16,2026-06-16T19:14:08.112241
2026061603005772,MNBBL,Muktinath Bikas Bank Ltd.,12,370.5,4446.0,2026-06-16T14:56:51.972539,2026-06-16,2026-06-16T19:14:08.112240
2026061603005773,MNBBL,Muktinath Bikas Bank Ltd.,60,370.5,22230.0,2026-06-16T14:56:51.972602,2026-06-16,2026-06-16T19:14:08.112239
2026061603005774,MNBBL,Muktinath Bikas Bank Ltd.,44,370.4,16297.6,2026-06-16T14:56:51.972661,2026-06-16,2026-06-16T19:14:08.112238
2026061603005775,CFCL,Central Finance Co. Ltd.,50,610.1,30505.0,2026-06-16T14:56:53.149698,2026-06-16,2026-06-16T19:14:08.112233
2026061603005781,HLI,Himalayan Life Insurance Limited,500,336.0,168000.0,2026-06-16T14:57:01.148221,2026-06-16,2026-06-16T19:14:07.120970
2026061603005782,SLBBL,Swarojgar Laghubitta Bittiya Sanstha Ltd.,12,816.0,9792.0,2026-06-16T14:57:01.422825,2026-06-16,2026-06-16T19:14:07.120968
2026061603005783,CFCL,Central Finance Co. Ltd.,20,610.2,12204.0,2026-06-16T14:57:04.193288,2026-06-16,2026-06-16T19:14:06.270114
2026061603005784,GBBL,Garima Bikas Bank Limited,100,406.8,40680.0,2026-06-16T14:57:04.776245,2026-06-16,2026-06-16T19:14:06.270107
2026061603005785,MNBBL,Muktinath Bikas Bank Ltd.,15,370.4,5556.0,2026-06-16T14:57:09.058266,2026-06-16,2026-06-16T19:14:05.340175
2026061603005786,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,10,1080.0,10800.0,2026-06-16T14:57:09.693415,2026-06-16,2026-06-16T19:14:05.340171
2026061603005787,SHINE,Shine Resunga Development Bank Ltd.,700,406.7,284690.0,2026-06-16T14:57:11.613392,2026-06-16,2026-06-16T19:14:05.340157
2026061603005788,SHINE,Shine Resunga Development Bank Ltd.,203,406.1,82438.3,2026-06-16T14:57:11.613515,2026-06-16,2026-06-16T19:14:05.340156
2026061603005789,SHINE,Shine Resunga Development Bank Ltd.,14,406.1,5685.4,2026-06-16T14:57:11.613589,2026-06-16,2026-06-16T19:14:05.340155
2026061603005790,SHINE,Shine Resunga Development Bank Ltd.,83,406.0,33698.0,2026-06-16T14:57:11.613666,2026-06-16,2026-06-16T19:14:05.340154
2026061603005791,SMPDA,Sampada Laghubitta Bittiya Sanstha Limited,17,829.0,14093.0,2026-06-16T14:57:11.724172,2026-06-16,2026-06-16T19:14:05.340151
2026061603005792,PMLI,Prabhu Mahalaxmi Life Insurance Limited,3,455.5,1366.5,2026-06-16T14:57:12.666328,2026-06-16,2026-06-16T19:14:04.318671
2026061603005793,GBBL,Garima Bikas Bank Limited,1000,407.0,407000.0,2026-06-16T14:57:13.669557,2026-06-16,2026-06-16T19:14:04.318663
2026061603005794,MDB,Miteri Development Bank Limited,20,599.0,11980.0,2026-06-16T14:57:20.112969,2026-06-16,2026-06-16T19:14:03.480506
2026061603005795,MDB,Miteri Development Bank Limited,30,598.0,17940.0,2026-06-16T14:57:20.11316,2026-06-16,2026-06-16T19:14:03.480505
2026061603005796,MDB,Miteri Development Bank Limited,125,598.0,74750.0,2026-06-16T14:57:20.11324,2026-06-16,2026-06-16T19:14:03.480504
2026061603005797,MDB,Miteri Development Bank Limited,10,598.0,5980.0,2026-06-16T14:57:20.113316,2026-06-16,2026-06-16T19:14:03.480503
2026061603005798,MDB,Miteri Development Bank Limited,200,598.0,119600.0,2026-06-16T14:57:20.113389,2026-06-16,2026-06-16T19:14:03.480501
2026061603005799,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,25,473.2,11830.0,2026-06-16T14:57:21.381154,2026-06-16,2026-06-16T19:14:03.480494
2026061603005800,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,21,473.1,9935.1,2026-06-16T14:57:21.381243,2026-06-16,2026-06-16T19:14:03.480493
2026061603005801,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,30,473.1,14193.0,2026-06-16T14:57:21.381326,2026-06-16,2026-06-16T19:14:03.480492
2026061603005802,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,324,472.8,153187.2,2026-06-16T14:57:21.381392,2026-06-16,2026-06-16T19:14:03.480491
2026061603005803,LBBL,Lumbini Bikas Bank Ltd.,1000,490.0,490000.0,2026-06-16T14:57:23.202769,2026-06-16,2026-06-16T19:14:02.505636
2026061603005804,KSBBL,Kamana Sewa Bikas Bank Limited,100,485.0,48500.0,2026-06-16T14:57:24.771376,2026-06-16,2026-06-16T19:14:02.505623
2026061603005805,SMFBS,Swabhimaan Laghubitta Bittiya Sanstha Limited,10,1501.9,15019.0,2026-06-16T14:57:24.934075,2026-06-16,2026-06-16T19:14:02.505619
2026061603005806,NFS,Nepal Finance Ltd.,10,600.0,6000.0,2026-06-16T14:57:25.018895,2026-06-16,2026-06-16T19:14:02.505617
2026061603005807,NFS,Nepal Finance Ltd.,166,599.0,99434.0,2026-06-16T14:57:25.019156,2026-06-16,2026-06-16T19:14:02.505615
2026061603005808,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,13,1226.1,15939.3,2026-06-16T14:57:26.053015,2026-06-16,2026-06-16T19:14:02.505586
2026061603005809,MLBL,Mahalaxmi Bikas Bank Ltd.,100,360.0,36000.0,2026-06-16T14:57:27.021584,2026-06-16,2026-06-16T19:14:01.635250
2026061603005810,MLBL,Mahalaxmi Bikas Bank Ltd.,100,360.0,36000.0,2026-06-16T14:57:27.021847,2026-06-16,2026-06-16T19:14:01.635248
2026061603005811,CFCL,Central Finance Co. Ltd.,200,610.2,122040.0,2026-06-16T14:57:27.04887,2026-06-16,2026-06-16T19:14:01.635246
2026061603005812,NMBMF,NMB  Microfinance Bittiya Sanstha Ltd.,3,619.0,1857.0,2026-06-16T14:57:29.422364,2026-06-16,2026-06-16T19:14:01.635226
2026061603005813,JFL,Janaki Finance Company Limited,100,407.5,40750.0,2026-06-16T14:57:30.560601,2026-06-16,2026-06-16T19:14:01.635206
2026061603005814,EDBL,Excel Development Bank Ltd.,100,575.1,57510.0,2026-06-16T14:57:30.576289,2026-06-16,2026-06-16T19:14:01.635201
2026061603005815,EDBL,Excel Development Bank Ltd.,125,575.1,71887.5,2026-06-16T14:57:30.57645,2026-06-16,2026-06-16T19:14:01.635199
2026061603005816,EDBL,Excel Development Bank Ltd.,275,575.0,158125.0,2026-06-16T14:57:30.576546,2026-06-16,2026-06-16T19:14:01.635195
2026061603005817,HLI,Himalayan Life Insurance Limited,100,336.0,33600.0,2026-06-16T14:57:31.664817,2026-06-16,2026-06-16T19:14:01.635180
2026061603005818,JFL,Janaki Finance Company Limited,30,407.3,12219.0,2026-06-16T14:57:34.58699,2026-06-16,2026-06-16T19:14:00.740096
2026061603005819,MNBBL,Muktinath Bikas Bank Ltd.,341,370.4,126306.4,2026-06-16T14:57:34.685705,2026-06-16,2026-06-16T19:14:00.740093
2026061603005820,MNBBL,Muktinath Bikas Bank Ltd.,1000,370.3,370300.0,2026-06-16T14:57:34.685971,2026-06-16,2026-06-16T19:14:00.740092
2026061603005821,MNBBL,Muktinath Bikas Bank Ltd.,550,370.2,203610.0,2026-06-16T14:57:34.686162,2026-06-16,2026-06-16T19:14:00.740091
2026061603005822,MNBBL,Muktinath Bikas Bank Ltd.,100,370.2,37020.0,2026-06-16T14:57:34.686332,2026-06-16,2026-06-16T19:14:00.740090
2026061603005823,MNBBL,Muktinath Bikas Bank Ltd.,80,370.1,29608.0,2026-06-16T14:57:34.686502,2026-06-16,2026-06-16T19:14:00.740088
2026061603005824,MNBBL,Muktinath Bikas Bank Ltd.,2000,370.1,740200.0,2026-06-16T14:57:34.686667,2026-06-16,2026-06-16T19:14:00.740087
2026061603005825,MNBBL,Muktinath Bikas Bank Ltd.,270,370.0,99900.0,2026-06-16T14:57:34.686849,2026-06-16,2026-06-16T19:14:00.740086
2026061603005826,MNBBL,Muktinath Bikas Bank Ltd.,100,370.0,37000.0,2026-06-16T14:57:34.687049,2026-06-16,2026-06-16T19:14:00.740085
2026061603005827,MNBBL,Muktinath Bikas Bank Ltd.,70,370.0,25900.0,2026-06-16T14:57:34.687209,2026-06-16,2026-06-16T19:14:00.740084
2026061603005828,MNBBL,Muktinath Bikas Bank Ltd.,489,370.0,180930.0,2026-06-16T14:57:34.687357,2026-06-16,2026-06-16T19:14:00.740083
2026061603005829,NABBC,Narayani Development Bank Limited,61,850.3,51868.3,2026-06-16T14:57:36.716207,2026-06-16,2026-06-16T19:14:00.740074
2026061603005830,CFCL,Central Finance Co. Ltd.,10,613.0,6130.0,2026-06-16T14:57:37.467631,2026-06-16,2026-06-16T19:14:00.740067
2026061603005831,CORBL,Corporate Development Bank Limited,7,1745.0,12215.0,2026-06-16T14:57:38.447055,2026-06-16,2026-06-16T19:14:00.740062
2026061603005832,CFCL,Central Finance Co. Ltd.,150,610.1,91515.0,2026-06-16T14:57:39.774215,2026-06-16,2026-06-16T19:13:59.736014
2026061603005833,CFCL,Central Finance Co. Ltd.,30,610.1,18303.0,2026-06-16T14:57:39.774426,2026-06-16,2026-06-16T19:13:59.736013
2026061603005834,CFCL,Central Finance Co. Ltd.,60,610.0,36600.0,2026-06-16T14:57:39.774518,2026-06-16,2026-06-16T19:13:59.736012
2026061603005835,CFCL,Central Finance Co. Ltd.,160,610.0,97600.0,2026-06-16T14:57:39.774605,2026-06-16,2026-06-16T19:13:59.736010
2026061603005836,CFCL,Central Finance Co. Ltd.,200,611.0,122200.0,2026-06-16T14:57:41.312002,2026-06-16,2026-06-16T19:13:59.735995
2026061603005837,LBBL,Lumbini Bikas Bank Ltd.,290,490.0,142100.0,2026-06-16T14:57:41.778308,2026-06-16,2026-06-16T19:13:59.735993
2026061603005838,GBBL,Garima Bikas Bank Limited,500,407.0,203500.0,2026-06-16T14:57:44.432132,2026-06-16,2026-06-16T19:13:59.735971
2026061603005839,NLICL,National Life Insurance Co. Ltd.,20,577.8,11556.0,2026-06-16T14:57:47.610098,2026-06-16,2026-06-16T19:13:58.806238
2026061603005840,JFL,Janaki Finance Company Limited,150,407.5,61125.0,2026-06-16T14:57:49.090157,2026-06-16,2026-06-16T19:13:58.806232
2026061603005841,JFL,Janaki Finance Company Limited,50,407.5,20375.0,2026-06-16T14:57:49.090406,2026-06-16,2026-06-16T19:13:58.806231
2026061603005842,GFCL,Goodwill Finance Limited,62,627.4,38898.8,2026-06-16T14:57:49.218423,2026-06-16,2026-06-16T19:13:58.806229
2026061603005843,GFCL,Goodwill Finance Limited,1208,627.3,757778.4,2026-06-16T14:57:49.218649,2026-06-16,2026-06-16T19:13:58.806228
2026061603005844,CFCL,Central Finance Co. Ltd.,100,611.0,61100.0,2026-06-16T14:57:49.276654,2026-06-16,2026-06-16T19:13:58.806227
2026061603005845,NLIC,Nepal Life Insurance Co. Ltd.,20,758.5,15170.0,2026-06-16T14:57:49.673016,2026-06-16,2026-06-16T19:13:57.825617
2026061603005846,HLI,Himalayan Life Insurance Limited,10,335.9,3359.0,2026-06-16T14:57:49.911087,2026-06-16,2026-06-16T19:13:57.825616
2026061603005847,NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,20,569.0,11380.0,2026-06-16T14:57:51.621388,2026-06-16,2026-06-16T19:13:57.825604
2026061603005848,SAPDBL,Saptakoshi Development Bank Ltd,265,815.0,215975.0,2026-06-16T14:57:51.689598,2026-06-16,2026-06-16T19:13:57.825602
2026061603005849,SAPDBL,Saptakoshi Development Bank Ltd,835,815.0,680525.0,2026-06-16T14:57:51.690194,2026-06-16,2026-06-16T19:13:57.825602
2026061603005850,GFCL,Goodwill Finance Limited,25,627.9,15697.5,2026-06-16T14:57:52.297711,2026-06-16,2026-06-16T19:13:57.825599
2026061603005851,SMPDA,Sampada Laghubitta Bittiya Sanstha Limited,85,829.0,70465.0,2026-06-16T14:57:55.435071,2026-06-16,2026-06-16T19:13:51.201959
2026061603005852,SMPDA,Sampada Laghubitta Bittiya Sanstha Limited,42,829.0,34818.0,2026-06-16T14:57:55.435201,2026-06-16,2026-06-16T19:13:51.201958
2026061603005853,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,2,771.5,1543.0,2026-06-16T14:57:55.741319,2026-06-16,2026-06-16T19:13:51.201947
2026061603005854,CFCL,Central Finance Co. Ltd.,10,613.0,6130.0,2026-06-16T14:57:56.407172,2026-06-16,2026-06-16T19:13:51.201936
2026061603005855,JFL,Janaki Finance Company Limited,70,408.0,28560.0,2026-06-16T14:57:56.601068,2026-06-16,2026-06-16T19:13:51.201935
2026061603005856,JFL,Janaki Finance Company Limited,652,408.0,266016.0,2026-06-16T14:57:56.601191,2026-06-16,2026-06-16T19:13:51.201934
2026061603005857,MERO,Mero Microfinance Bittiya Sanstha Ltd.,10,713.0,7130.0,2026-06-16T14:57:57.289395,2026-06-16,2026-06-16T19:13:51.201930
2026061603005858,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,22,656.1,14434.2,2026-06-16T14:57:58.036922,2026-06-16,2026-06-16T19:13:51.201927
2026061603005859,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,228,656.0,149568.0,2026-06-16T14:57:58.037069,2026-06-16,2026-06-16T19:13:51.201925
2026061604007874,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,20,1054.1,21082.0,2026-06-16T14:56:30.936822,2026-06-16,2026-06-16T19:14:12.626557
2026061604007875,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,95,1054.1,100139.5,2026-06-16T14:56:30.937032,2026-06-16,2026-06-16T19:14:12.626555
2026061604007876,CGH,Chandragiri Hills Limited,12,784.0,9408.0,2026-06-16T14:56:32.197855,2026-06-16,2026-06-16T19:14:11.702426
2026061604007877,LEC,Liberty Energy Company Limited,100,220.0,22000.0,2026-06-16T14:56:32.483623,2026-06-16,2026-06-16T19:14:11.702425
2026061604007878,PMHPL,Panchakanya Mai Hydropower Ltd,30,332.5,9975.0,2026-06-16T14:56:32.71951,2026-06-16,2026-06-16T19:14:11.702424
2026061604007879,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,10,1056.5,10565.0,2026-06-16T14:56:33.556578,2026-06-16,2026-06-16T19:14:11.702418
2026061604007880,SSHL,Shiva Shree Hydropower Ltd,60,209.9,12594.0,2026-06-16T14:56:34.129864,2026-06-16,2026-06-16T19:14:11.702416
2026061604007881,NGPL,Ngadi Group Power Ltd.,100,425.9,42590.0,2026-06-16T14:56:34.190722,2026-06-16,2026-06-16T19:14:11.702416
2026061604007882,SSHL,Shiva Shree Hydropower Ltd,408,209.9,85639.2,2026-06-16T14:56:35.374844,2026-06-16,2026-06-16T19:14:11.702410
2026061604007883,SSHL,Shiva Shree Hydropower Ltd,1592,210.0,334320.0,2026-06-16T14:56:35.375518,2026-06-16,2026-06-16T19:14:11.702409
2026061604007884,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,980,395.0,387100.0,2026-06-16T14:56:35.641797,2026-06-16,2026-06-16T19:14:11.702405
2026061604007885,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,64,1265.0,80960.0,2026-06-16T14:56:37.525869,2026-06-16,2026-06-16T19:14:11.702390
2026061604007886,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,26,1265.0,32890.0,2026-06-16T14:56:37.526143,2026-06-16,2026-06-16T19:14:11.702389
2026061604007887,HDHPC,Himal Dolakha Hydropower Company Limited,40,218.0,8720.0,2026-06-16T14:56:37.660927,2026-06-16,2026-06-16T19:14:11.702383
2026061604007888,HDHPC,Himal Dolakha Hydropower Company Limited,800,218.0,174400.0,2026-06-16T14:56:37.661501,2026-06-16,2026-06-16T19:14:11.702377
2026061604007889,HDHPC,Himal Dolakha Hydropower Company Limited,160,218.0,34880.0,2026-06-16T14:56:37.661977,2026-06-16,2026-06-16T19:14:10.774681
2026061604007890,SPDL,Synergy Power Development Ltd.,150,389.0,58350.0,2026-06-16T14:56:37.725493,2026-06-16,2026-06-16T19:14:10.774680
2026061604007891,KKHC,Khanikhola Hydropower Co. Ltd.,30,253.1,7593.0,2026-06-16T14:56:39.499045,2026-06-16,2026-06-16T19:14:10.774665
2026061604007892,KKHC,Khanikhola Hydropower Co. Ltd.,335,253.0,84755.0,2026-06-16T14:56:39.499384,2026-06-16,2026-06-16T19:14:10.774664
2026061604007893,KKHC,Khanikhola Hydropower Co. Ltd.,30,253.0,7590.0,2026-06-16T14:56:39.499665,2026-06-16,2026-06-16T19:14:10.774661
2026061604007894,KKHC,Khanikhola Hydropower Co. Ltd.,1005,253.0,254265.0,2026-06-16T14:56:39.499948,2026-06-16,2026-06-16T19:14:10.774660
2026061604007895,UPPER,Upper Tamakoshi Hydropower Ltd,38,200.0,7600.0,2026-06-16T14:56:39.874855,2026-06-16,2026-06-16T19:14:10.774657
2026061604007896,UPPER,Upper Tamakoshi Hydropower Ltd,82,200.0,16400.0,2026-06-16T14:56:39.87523,2026-06-16,2026-06-16T19:14:10.774656
2026061604007907,BARUN,Barun Hydropower Co. Ltd.,10,337.8,3378.0,2026-06-16T14:56:44.869536,2026-06-16,2026-06-16T19:14:09.856993
2026061604007908,AKPL,Arun Kabeli Power Ltd.,200,267.0,53400.0,2026-06-16T14:56:45.06055,2026-06-16,2026-06-16T19:14:09.856992
2026061604007909,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,1558,395.0,615410.0,2026-06-16T14:56:48.046555,2026-06-16,2026-06-16T19:14:08.987366
2026061604007910,HDHPC,Himal Dolakha Hydropower Company Limited,100,218.0,21800.0,2026-06-16T14:56:48.947124,2026-06-16,2026-06-16T19:14:08.987362
2026061604007911,NICL,Nepal Insurance Co. Ltd.,100,534.9,53490.0,2026-06-16T14:56:50.2304,2026-06-16,2026-06-16T19:14:08.987340
2026061604007912,BPCL,Butwal Power Company Limited,220,680.0,149600.0,2026-06-16T14:56:50.896684,2026-06-16,2026-06-16T19:14:08.987327
2026061604007913,UMHL,United Modi Hydropower Ltd.,98,589.0,57722.0,2026-06-16T14:56:51.378923,2026-06-16,2026-06-16T19:14:08.112256
2026061604007914,AKPL,Arun Kabeli Power Ltd.,100,267.0,26700.0,2026-06-16T14:56:51.439286,2026-06-16,2026-06-16T19:14:08.112251
2026061604007915,AKPL,Arun Kabeli Power Ltd.,140,267.5,37450.0,2026-06-16T14:56:51.439757,2026-06-16,2026-06-16T19:14:08.112250
2026061604007932,BARUN,Barun Hydropower Co. Ltd.,12,336.1,4033.2,2026-06-16T14:57:00.277846,2026-06-16,2026-06-16T19:14:07.120978
2026061604007933,GLH,GreenLife Hydropower Limited,100,264.0,26400.0,2026-06-16T14:57:00.842254,2026-06-16,2026-06-16T19:14:07.120974
2026061604007934,BPCL,Butwal Power Company Limited,138,680.0,93840.0,2026-06-16T14:57:01.34227,2026-06-16,2026-06-16T19:14:07.120969
2026061604007935,KKHC,Khanikhola Hydropower Co. Ltd.,100,254.0,25400.0,2026-06-16T14:57:02.360349,2026-06-16,2026-06-16T19:14:06.270147
2026061604007936,UPPER,Upper Tamakoshi Hydropower Ltd,10,199.8,1998.0,2026-06-16T14:57:04.558178,2026-06-16,2026-06-16T19:14:06.270112
2026061604007937,UPPER,Upper Tamakoshi Hydropower Ltd,10,199.8,1998.0,2026-06-16T14:57:04.558898,2026-06-16,2026-06-16T19:14:06.270111
2026061604007938,SHPC,Sanima Mai Hydropower Ltd.,187,505.6,94547.2,2026-06-16T14:57:05.190159,2026-06-16,2026-06-16T19:14:06.270098
2026061604007939,SHPC,Sanima Mai Hydropower Ltd.,500,505.5,252750.0,2026-06-16T14:57:05.190366,2026-06-16,2026-06-16T19:14:06.270096
2026061604007940,SHPC,Sanima Mai Hydropower Ltd.,200,505.2,101040.0,2026-06-16T14:57:05.190437,2026-06-16,2026-06-16T19:14:06.270092
2026061604007941,SHPC,Sanima Mai Hydropower Ltd.,200,505.2,101040.0,2026-06-16T14:57:05.190526,2026-06-16,2026-06-16T19:14:06.269966
2026061604007942,SHPC,Sanima Mai Hydropower Ltd.,413,505.2,208647.6,2026-06-16T14:57:05.190593,2026-06-16,2026-06-16T19:14:06.269964
2026061604007943,RIDI,Ridi Power Company Limited,220,345.0,75900.0,2026-06-16T14:57:06.556586,2026-06-16,2026-06-16T19:14:06.269942
2026061604007944,RIDI,Ridi Power Company Limited,20,345.0,6900.0,2026-06-16T14:57:06.557391,2026-06-16,2026-06-16T19:14:05.340199
2026061604007945,RIDI,Ridi Power Company Limited,760,345.0,262200.0,2026-06-16T14:57:06.55798,2026-06-16,2026-06-16T19:14:05.340198
2026061604007946,UPPER,Upper Tamakoshi Hydropower Ltd,18,200.0,3600.0,2026-06-16T14:57:07.200118,2026-06-16,2026-06-16T19:14:05.340197
2026061604007947,UPPER,Upper Tamakoshi Hydropower Ltd,500,200.0,100000.0,2026-06-16T14:57:07.200796,2026-06-16,2026-06-16T19:14:05.340196
2026061604007948,UPPER,Upper Tamakoshi Hydropower Ltd,34,200.0,6800.0,2026-06-16T14:57:07.201344,2026-06-16,2026-06-16T19:14:05.340195
2026061604007949,UPPER,Upper Tamakoshi Hydropower Ltd,948,200.0,189600.0,2026-06-16T14:57:07.20183,2026-06-16,2026-06-16T19:14:05.340194
2026061604007950,AHPC,Arun Valley Hydropower Development Co. Ltd.,50,273.0,13650.0,2026-06-16T14:57:09.59304,2026-06-16,2026-06-16T19:14:05.340174
2026061604007951,UMRH,United IDI Mardi RB Hydropower Limited.,39,535.6,20888.4,2026-06-16T14:57:10.239284,2026-06-16,2026-06-16T19:14:05.340166
2026061604007952,UMRH,United IDI Mardi RB Hydropower Limited.,61,535.5,32665.5,2026-06-16T14:57:10.239519,2026-06-16,2026-06-16T19:14:05.340165
2026061604007953,SHEL,Singati Hydro Energy Limited,179,307.3,55006.7,2026-06-16T14:57:12.498783,2026-06-16,2026-06-16T19:14:04.318673
2026061604007954,SHEL,Singati Hydro Energy Limited,821,307.2,252211.2,2026-06-16T14:57:12.499261,2026-06-16,2026-06-16T19:14:04.318672
2026061604007955,AHPC,Arun Valley Hydropower Development Co. Ltd.,695,273.0,189735.0,2026-06-16T14:57:15.712007,2026-06-16,2026-06-16T19:14:04.318646
2026061604007956,UPPER,Upper Tamakoshi Hydropower Ltd,52,200.0,10400.0,2026-06-16T14:57:16.603429,2026-06-16,2026-06-16T19:14:04.318641
2026061604007957,UPPER,Upper Tamakoshi Hydropower Ltd,48,200.0,9600.0,2026-06-16T14:57:16.604135,2026-06-16,2026-06-16T19:14:04.318640
2026061604007958,RIDI,Ridi Power Company Limited,250,345.0,86250.0,2026-06-16T14:57:16.93648,2026-06-16,2026-06-16T19:14:04.318638
2026061604007959,SHPC,Sanima Mai Hydropower Ltd.,136,505.2,68707.2,2026-06-16T14:57:17.079586,2026-06-16,2026-06-16T19:14:04.318637
2026061604007960,SHPC,Sanima Mai Hydropower Ltd.,100,505.2,50520.0,2026-06-16T14:57:17.079863,2026-06-16,2026-06-16T19:14:04.318637
2026061604007961,SHPC,Sanima Mai Hydropower Ltd.,1000,505.1,505100.0,2026-06-16T14:57:17.080079,2026-06-16,2026-06-16T19:14:04.318636
2026061604007962,SHPC,Sanima Mai Hydropower Ltd.,200,505.1,101020.0,2026-06-16T14:57:17.080284,2026-06-16,2026-06-16T19:14:04.318635
2026061604007963,SHPC,Sanima Mai Hydropower Ltd.,200,505.1,101020.0,2026-06-16T14:57:17.080509,2026-06-16,2026-06-16T19:14:04.318634
2026061604007964,SHPC,Sanima Mai Hydropower Ltd.,100,505.0,50500.0,2026-06-16T14:57:17.080722,2026-06-16,2026-06-16T19:14:04.318633
2026061604007965,SHPC,Sanima Mai Hydropower Ltd.,1000,505.0,505000.0,2026-06-16T14:57:17.080915,2026-06-16,2026-06-16T19:14:04.318632
2026061604007966,SHPC,Sanima Mai Hydropower Ltd.,100,505.0,50500.0,2026-06-16T14:57:17.081106,2026-06-16,2026-06-16T19:14:04.318631
2026061604007967,SHPC,Sanima Mai Hydropower Ltd.,50,505.0,25250.0,2026-06-16T14:57:17.081306,2026-06-16,2026-06-16T19:14:04.318630
2026061604007968,SHPC,Sanima Mai Hydropower Ltd.,100,505.0,50500.0,2026-06-16T14:57:17.081509,2026-06-16,2026-06-16T19:14:04.318629
2026061604007969,SHPC,Sanima Mai Hydropower Ltd.,14,505.0,7070.0,2026-06-16T14:57:17.081697,2026-06-16,2026-06-16T19:14:04.318628
2026061604007970,SPIL,Siddhartha Premier Insurance Limited,71,730.0,51830.0,2026-06-16T14:57:17.250869,2026-06-16,2026-06-16T19:14:04.318619
