contractId,stockSymbol,securityName,contractQuantity,contractRate,contractAmount,tradeTime,businessDate,capturedAt
2026061903000117,SJLIC,SuryaJyoti Life Insurance Company Limited,10,424.0,4240.0,2026-06-19T11:07:25.515729,2026-06-19,2026-06-19T15:38:27.996047
2026061901000453,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:25.252956,2026-06-19,2026-06-19T15:38:27.996048
2026061901000452,KHPL,Kalinchock Hydropower Limited,10,995.2,9952.0,2026-06-19T11:07:21.968872,2026-06-19,2026-06-19T15:38:27.996050
2026061901000451,RSML,Reliance Spinning Mills Limited,10,3320.0,33200.0,2026-06-19T11:07:21.940593,2026-06-19,2026-06-19T15:38:27.996051
2026061904000179,CHCL,Chilime Hydropower Company Limited,30,481.0,14430.0,2026-06-19T11:07:20.931516,2026-06-19,2026-06-19T15:38:27.996052
2026061901000450,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:20.914367,2026-06-19,2026-06-19T15:38:27.996053
2026061901000449,APHL,Appolo Hydropower Limited,10,916.0,9160.0,2026-06-19T11:07:20.320785,2026-06-19,2026-06-19T15:38:27.996054
2026061901000448,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:19.461161,2026-06-19,2026-06-19T15:38:27.996055
2026061905000131,SAHAS,Sahas Urja Limited,10,667.0,6670.0,2026-06-19T11:07:17.899619,2026-06-19,2026-06-19T15:38:27.996056
2026061901000564,NIMB,Nepal Investment Mega Bank Limited,30,195.0,5850.0,2026-06-19T11:08:38.301579,2026-06-19,2026-06-19T15:38:29.223047
2026061901000563,NIMB,Nepal Investment Mega Bank Limited,41,195.0,7995.0,2026-06-19T11:08:38.301401,2026-06-19,2026-06-19T15:38:29.223054
2026061903000134,RLFL,Reliance Finance Ltd.,200,471.9,94380.0,2026-06-19T11:08:37.996921,2026-06-19,2026-06-19T15:38:29.223056
2026061901000562,SKHL,Super Khudi Hydropower Limited,10,939.0,9390.0,2026-06-19T11:08:36.060529,2026-06-19,2026-06-19T15:38:29.223057
2026061901000561,SOHL,Solu Hydropower Limited,51,642.0,32742.0,2026-06-19T11:08:36.033193,2026-06-19,2026-06-19T15:38:29.223058
2026061901000560,SOHL,Solu Hydropower Limited,49,645.0,31605.0,2026-06-19T11:08:36.032922,2026-06-19,2026-06-19T15:38:29.223060
2026061901000559,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:31.878958,2026-06-19,2026-06-19T15:38:29.223061
2026061901000558,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:31.174371,2026-06-19,2026-06-19T15:38:29.223062
2026061901000557,PRVU,Prabhu  Bank Limited,20,194.0,3880.0,2026-06-19T11:08:31.01959,2026-06-19,2026-06-19T15:38:29.223063
2026061901000556,PCIL,Palpa Cement Industries Limited,10,738.0,7380.0,2026-06-19T11:08:30.628589,2026-06-19,2026-06-19T15:38:29.223065
2026061901000555,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010735,2026-06-19,2026-06-19T15:38:29.223066
2026061901000554,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010681,2026-06-19,2026-06-19T15:38:29.223067
2026061901000553,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010628,2026-06-19,2026-06-19T15:38:29.223068
2026061901000552,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010572,2026-06-19,2026-06-19T15:38:29.223069
2026061901000551,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010507,2026-06-19,2026-06-19T15:38:29.223070
2026061901000550,SOHL,Solu Hydropower Limited,200,645.0,129000.0,2026-06-19T11:08:29.010449,2026-06-19,2026-06-19T15:38:29.223071
2026061901000549,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010395,2026-06-19,2026-06-19T15:38:29.223072
2026061901000548,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:08:29.010336,2026-06-19,2026-06-19T15:38:29.223074
2026061901000547,SOHL,Solu Hydropower Limited,100,644.0,64400.0,2026-06-19T11:08:29.01026,2026-06-19,2026-06-19T15:38:29.223075
2026061901000546,SOHL,Solu Hydropower Limited,81,643.0,52083.0,2026-06-19T11:08:29.010015,2026-06-19,2026-06-19T15:38:29.223076
2026061905000167,SAHAS,Sahas Urja Limited,13,661.2,8595.6,2026-06-19T11:08:28.721335,2026-06-19,2026-06-19T15:38:29.223077
2026061904000195,NHPC,National Hydro Power Company Limited,42,281.3,11814.6,2026-06-19T11:08:28.606567,2026-06-19,2026-06-19T15:38:29.223078
2026061901000545,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:25.757533,2026-06-19,2026-06-19T15:38:29.223079
2026061904000194,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,590,383.0,225970.0,2026-06-19T11:08:25.543508,2026-06-19,2026-06-19T15:38:29.223081
2026061901000544,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:25.162159,2026-06-19,2026-06-19T15:38:29.223082
2026061903000133,MNBBL,Muktinath Bikas Bank Ltd.,100,372.0,37200.0,2026-06-19T11:08:23.700855,2026-06-19,2026-06-19T15:38:29.223083
2026061901000543,SIPD,Shikhar power Development Limited,10,714.2,7142.0,2026-06-19T11:08:22.481788,2026-06-19,2026-06-19T15:38:29.223084
2026061901000542,SIPD,Shikhar power Development Limited,75,714.2,53565.0,2026-06-19T11:08:22.48164,2026-06-19,2026-06-19T15:38:29.223085
2026061905000166,HRL,Himalayan Reinsurance Limited,10,632.1,6321.0,2026-06-19T11:08:22.327513,2026-06-19,2026-06-19T15:38:29.223086
2026061901000541,NMB,NMB Bank Limited,34,244.0,8296.0,2026-06-19T11:08:22.269543,2026-06-19,2026-06-19T15:38:29.223088
2026061901000540,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:21.952867,2026-06-19,2026-06-19T15:38:29.223089
2026061901000539,PCIL,Palpa Cement Industries Limited,10,738.0,7380.0,2026-06-19T11:08:21.906436,2026-06-19,2026-06-19T15:38:29.223090
2026061903000132,RLFL,Reliance Finance Ltd.,200,472.0,94400.0,2026-06-19T11:08:21.876091,2026-06-19,2026-06-19T15:38:29.223091
2026061901000538,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:20.885266,2026-06-19,2026-06-19T15:38:29.223092
2026061901000537,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:20.801766,2026-06-19,2026-06-19T15:38:29.223093
2026061905000165,HHL,Himalayan Hydropower Limited,10,358.0,3580.0,2026-06-19T11:08:20.187852,2026-06-19,2026-06-19T15:38:29.223095
2026061904000193,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,200,383.0,76600.0,2026-06-19T11:08:19.870279,2026-06-19,2026-06-19T15:38:29.223096
2026061905000164,HRL,Himalayan Reinsurance Limited,21,632.1,13274.1,2026-06-19T11:08:19.622497,2026-06-19,2026-06-19T15:38:29.223097
2026061904000192,AKPL,Arun Kabeli Power Ltd.,10,263.1,2631.0,2026-06-19T11:08:19.580095,2026-06-19,2026-06-19T15:38:29.223098
2026061905000163,PSF,Prabhu Select Fund,200,12.01,2402.0,2026-06-19T11:08:19.187615,2026-06-19,2026-06-19T15:38:29.223099
2026061904000191,API,Api Power Company Ltd.,353,344.0,121432.0,2026-06-19T11:08:17.926547,2026-06-19,2026-06-19T15:38:29.223100
2026061904000190,API,Api Power Company Ltd.,147,344.0,50568.0,2026-06-19T11:08:17.926389,2026-06-19,2026-06-19T15:38:29.223101
2026061901000536,RLEL,Ridge Line Energy Limited,10,894.7,8947.0,2026-06-19T11:08:17.830867,2026-06-19,2026-06-19T15:38:29.223103
2026061903000131,NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,20,565.1,11302.0,2026-06-19T11:08:17.601352,2026-06-19,2026-06-19T15:38:29.223104
2026061903000130,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,11,1101.0,12111.0,2026-06-19T11:08:16.983361,2026-06-19,2026-06-19T15:38:29.223105
2026061901000535,NBL,Nepal Bank Limited,300,265.1,79530.0,2026-06-19T11:08:16.021251,2026-06-19,2026-06-19T15:38:29.223106
2026061901000534,CITY,City Hotel Limited,500,413.0,206500.0,2026-06-19T11:08:15.860304,2026-06-19,2026-06-19T15:38:29.223107
2026061901000533,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:15.697415,2026-06-19,2026-06-19T15:38:29.223109
2026061901000532,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:15.613188,2026-06-19,2026-06-19T15:38:29.223110
2026061901000531,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:08:15.604245,2026-06-19,2026-06-19T15:38:29.223111
2026061905000119,MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,10,505.0,5050.0,2026-06-19T11:06:53.185384,2026-06-19,2026-06-19T15:38:30.472773
2026061901000420,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:52.54567,2026-06-19,2026-06-19T15:38:30.472779
2026061901000419,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:51.854504,2026-06-19,2026-06-19T15:38:30.472781
2026061901000418,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:51.52828,2026-06-19,2026-06-19T15:38:30.472782
2026061901000417,BUNGAL,Bungal Hydro Limited,10,772.0,7720.0,2026-06-19T11:06:51.310304,2026-06-19,2026-06-19T15:38:30.472783
2026061905000118,GIBF1,Global IME Balanced Fund-1,350,10.54,3689.0,2026-06-19T11:06:49.505052,2026-06-19,2026-06-19T15:38:30.472784
2026061903000112,RLFL,Reliance Finance Ltd.,400,474.5,189800.0,2026-06-19T11:06:49.485233,2026-06-19,2026-06-19T15:38:30.472785
2026061903000111,RLFL,Reliance Finance Ltd.,70,474.5,33215.0,2026-06-19T11:06:49.485195,2026-06-19,2026-06-19T15:38:30.472786
2026061903000110,RLFL,Reliance Finance Ltd.,29,472.9,13714.1,2026-06-19T11:06:49.485092,2026-06-19,2026-06-19T15:38:30.472787
2026061905000117,SAHAS,Sahas Urja Limited,54,667.0,36018.0,2026-06-19T11:06:48.144908,2026-06-19,2026-06-19T15:38:30.472788
2026061905000116,SAHAS,Sahas Urja Limited,20,666.9,13338.0,2026-06-19T11:06:48.144612,2026-06-19,2026-06-19T15:38:30.472789
2026061905000115,SAHAS,Sahas Urja Limited,13,665.0,8645.0,2026-06-19T11:06:48.144277,2026-06-19,2026-06-19T15:38:30.472790
2026061905000114,SAHAS,Sahas Urja Limited,13,665.0,8645.0,2026-06-19T11:06:48.143856,2026-06-19,2026-06-19T15:38:30.472791
2026061901000416,BUNGAL,Bungal Hydro Limited,40,774.9,30996.0,2026-06-19T11:06:47.250679,2026-06-19,2026-06-19T15:38:30.472792
2026061901000415,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:47.031127,2026-06-19,2026-06-19T15:38:30.472793
2026061901000414,BANDIPUR,Bandipur Cablecar and Tourism Limited,10,811.0,8110.0,2026-06-19T11:06:45.46319,2026-06-19,2026-06-19T15:38:30.472794
2026061905000113,MCHL,Menchhiyam Hydropower Limited,500,320.0,160000.0,2026-06-19T11:06:45.183817,2026-06-19,2026-06-19T15:38:30.472795
2026061904000170,SGIC,Sanima GIC Insurance Limited,10,475.1,4751.0,2026-06-19T11:06:44.876338,2026-06-19,2026-06-19T15:38:30.472796
2026061901000413,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:44.449365,2026-06-19,2026-06-19T15:38:30.472797
2026061904000169,NHPC,National Hydro Power Company Limited,608,281.3,171030.4,2026-06-19T11:06:43.839578,2026-06-19,2026-06-19T15:38:30.472798
2026061901000412,SYPNL,SY Panel Nepal Limited,50,1464.9,73245.0,2026-06-19T11:06:42.303191,2026-06-19,2026-06-19T15:38:30.472799
2026061901000411,HFIN,Hotel Forest Inn Limited,10,820.0,8200.0,2026-06-19T11:06:42.185768,2026-06-19,2026-06-19T15:38:30.472799
2026061904000168,RIDI,Ridi Power Company Limited,100,346.0,34600.0,2026-06-19T11:06:40.87539,2026-06-19,2026-06-19T15:38:30.472800
2026061901000410,SYPNL,SY Panel Nepal Limited,15,1465.0,21975.0,2026-06-19T11:06:40.364562,2026-06-19,2026-06-19T15:38:30.472801
2026061901000409,SYPNL,SY Panel Nepal Limited,10,1465.0,14650.0,2026-06-19T11:06:40.364391,2026-06-19,2026-06-19T15:38:30.472802
2026061901000408,CZBIL,Citizens Bank International Limited,10,200.0,2000.0,2026-06-19T11:06:39.76343,2026-06-19,2026-06-19T15:38:30.472803
2026061901000407,PCIL,Palpa Cement Industries Limited,10,735.0,7350.0,2026-06-19T11:06:38.35271,2026-06-19,2026-06-19T15:38:30.472804
2026061903000109,RLFL,Reliance Finance Ltd.,31,473.0,14663.0,2026-06-19T11:06:38.344164,2026-06-19,2026-06-19T15:38:30.472805
2026061901000406,TTL,Trade Tower Limited,10,798.0,7980.0,2026-06-19T11:06:38.241041,2026-06-19,2026-06-19T15:38:30.472806
2026061901000405,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:37.446053,2026-06-19,2026-06-19T15:38:30.472807
2026061901000404,SYPNL,SY Panel Nepal Limited,1000,1464.9,1464900.0,2026-06-19T11:06:37.439228,2026-06-19,2026-06-19T15:38:30.472808
2026061903000108,RLFL,Reliance Finance Ltd.,1450,473.0,685850.0,2026-06-19T11:06:36.760786,2026-06-19,2026-06-19T15:38:30.472809
2026061903000107,RLFL,Reliance Finance Ltd.,19,469.9,8928.1,2026-06-19T11:06:36.760611,2026-06-19,2026-06-19T15:38:30.472810
2026061901000403,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:36.154541,2026-06-19,2026-06-19T15:38:30.472811
2026061905000112,HRL,Himalayan Reinsurance Limited,10,632.1,6321.0,2026-06-19T11:06:35.409803,2026-06-19,2026-06-19T15:38:30.472811
2026061901000402,KBL,Kumari Bank Limited,97,211.0,20467.0,2026-06-19T11:06:33.765475,2026-06-19,2026-06-19T15:38:30.472812
2026061901000401,RSML,Reliance Spinning Mills Limited,10,3320.0,33200.0,2026-06-19T11:06:32.737391,2026-06-19,2026-06-19T15:38:30.472813
2026061901000400,SOHL,Solu Hydropower Limited,10,641.0,6410.0,2026-06-19T11:06:32.490058,2026-06-19,2026-06-19T15:38:30.472814
2026061903000106,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,10,732.0,7320.0,2026-06-19T11:06:32.268882,2026-06-19,2026-06-19T15:38:30.472815
2026061903000105,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,10,732.0,7320.0,2026-06-19T11:06:32.268689,2026-06-19,2026-06-19T15:38:30.472816
2026061905000111,NRIC,Nepal Reinsurance Company Limited,10,983.8,9838.0,2026-06-19T11:06:32.264176,2026-06-19,2026-06-19T15:38:30.472817
2026061901000399,HFIN,Hotel Forest Inn Limited,10,820.0,8200.0,2026-06-19T11:06:32.262785,2026-06-19,2026-06-19T15:38:30.472818
2026061901000398,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:32.256613,2026-06-19,2026-06-19T15:38:30.472819
2026061901000397,TTL,Trade Tower Limited,100,794.2,79420.0,2026-06-19T11:06:31.786235,2026-06-19,2026-06-19T15:38:30.472819
2026061901000396,TTL,Trade Tower Limited,100,794.2,79420.0,2026-06-19T11:06:31.786204,2026-06-19,2026-06-19T15:38:30.472820
2026061901000395,TTL,Trade Tower Limited,100,795.0,79500.0,2026-06-19T11:06:31.786135,2026-06-19,2026-06-19T15:38:30.472821
2026061901000394,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:31.315538,2026-06-19,2026-06-19T15:38:30.472822
2026061901000393,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:31.290268,2026-06-19,2026-06-19T15:38:30.472823
2026061905000110,SHIVM,SHIVAM CEMENTS LTD,100,651.0,65100.0,2026-06-19T11:06:29.972781,2026-06-19,2026-06-19T15:38:30.472824
2026061901000392,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:29.324241,2026-06-19,2026-06-19T15:38:30.472825
2026061904000167,RIDI,Ridi Power Company Limited,500,345.0,172500.0,2026-06-19T11:06:29.218125,2026-06-19,2026-06-19T15:38:31.734369
2026061904000166,SSHL,Shiva Shree Hydropower Ltd,100,210.0,21000.0,2026-06-19T11:06:26.38498,2026-06-19,2026-06-19T15:38:31.734375
2026061901000391,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:25.177117,2026-06-19,2026-06-19T15:38:31.734377
2026061901000390,PCIL,Palpa Cement Industries Limited,10,738.0,7380.0,2026-06-19T11:06:25.176227,2026-06-19,2026-06-19T15:38:31.734378
2026061901000389,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:24.348418,2026-06-19,2026-06-19T15:38:31.734379
2026061901000388,SOHL,Solu Hydropower Limited,10,645.0,6450.0,2026-06-19T11:06:24.167393,2026-06-19,2026-06-19T15:38:31.734380
2026061901000387,SOHL,Solu Hydropower Limited,10,642.0,6420.0,2026-06-19T11:06:24.167367,2026-06-19,2026-06-19T15:38:31.734381
2026061901000386,SOHL,Solu Hydropower Limited,10,642.0,6420.0,2026-06-19T11:06:24.16731,2026-06-19,2026-06-19T15:38:31.734382
2026061903000104,MFIL,Manjushree Finance Ltd.,10,758.1,7581.0,2026-06-19T11:06:23.730229,2026-06-19,2026-06-19T15:38:31.734383
2026061904000165,LEC,Liberty Energy Company Limited,482,220.0,106040.0,2026-06-19T11:06:23.278205,2026-06-19,2026-06-19T15:38:31.734384
2026061901000385,SBL,Siddhartha Bank Limited,500,390.1,195050.0,2026-06-19T11:06:23.163792,2026-06-19,2026-06-19T15:38:31.734385
2026061901000384,BUNGAL,Bungal Hydro Limited,10,772.0,7720.0,2026-06-19T11:06:23.159373,2026-06-19,2026-06-19T15:38:31.734386
2026061905000109,IHL,Ingwa Hydropower Limited,30,392.0,11760.0,2026-06-19T11:06:21.343566,2026-06-19,2026-06-19T15:38:31.734387
2026061901000383,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:20.128511,2026-06-19,2026-06-19T15:38:31.734388
2026061901000382,HFIN,Hotel Forest Inn Limited,10,820.0,8200.0,2026-06-19T11:06:20.120201,2026-06-19,2026-06-19T15:38:31.734389
2026061904000164,UMHL,United Modi Hydropower Ltd.,3000,608.1,1824300.0,2026-06-19T11:06:19.454843,2026-06-19,2026-06-19T15:38:31.734390
2026061901000381,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:18.547237,2026-06-19,2026-06-19T15:38:31.734391
2026061901000380,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:18.470203,2026-06-19,2026-06-19T15:38:31.734392
2026061903000103,PMLI,Prabhu Mahalaxmi Life Insurance Limited,10,458.1,4581.0,2026-06-19T11:06:18.022148,2026-06-19,2026-06-19T15:38:31.734393
2026061901000379,HFIN,Hotel Forest Inn Limited,10,820.0,8200.0,2026-06-19T11:06:17.826169,2026-06-19,2026-06-19T15:38:31.734394
2026061901000378,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:16.017579,2026-06-19,2026-06-19T15:38:31.734395
2026061905000108,DOLTI,Dolti Power Company Limited,30,364.0,10920.0,2026-06-19T11:06:14.394015,2026-06-19,2026-06-19T15:38:31.734396
2026061905000107,MHCL,Molung Hydropower Company Limited,10,340.0,3400.0,2026-06-19T11:06:12.918134,2026-06-19,2026-06-19T15:38:31.734397
2026061901000377,PCIL,Palpa Cement Industries Limited,10,735.0,7350.0,2026-06-19T11:06:12.894123,2026-06-19,2026-06-19T15:38:31.734397
2026061901000376,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:12.832366,2026-06-19,2026-06-19T15:38:31.734398
2026061901000375,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:12.394018,2026-06-19,2026-06-19T15:38:31.734399
2026061901000374,BJHL,Bhujung Hydropower Limited,200,860.0,172000.0,2026-06-19T11:06:11.841947,2026-06-19,2026-06-19T15:38:31.734400
2026061901000373,BJHL,Bhujung Hydropower Limited,100,862.0,86200.0,2026-06-19T11:06:11.841866,2026-06-19,2026-06-19T15:38:31.734401
2026061905000106,KDBY,Kumari Dhanabriddhi Yojana,100,11.13,1113.0,2026-06-19T11:06:11.759758,2026-06-19,2026-06-19T15:38:31.734402
2026061904000163,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,105,382.0,40110.0,2026-06-19T11:06:11.674652,2026-06-19,2026-06-19T15:38:31.734403
2026061904000162,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,130,382.0,49660.0,2026-06-19T11:06:11.67446,2026-06-19,2026-06-19T15:38:31.734404
2026061904000161,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,100,382.0,38200.0,2026-06-19T11:06:11.67427,2026-06-19,2026-06-19T15:38:31.734405
2026061904000160,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,165,382.0,63030.0,2026-06-19T11:06:11.674087,2026-06-19,2026-06-19T15:38:31.734405
2026061904000159,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,200,382.1,76420.0,2026-06-19T11:06:11.673906,2026-06-19,2026-06-19T15:38:31.734406
2026061904000158,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,100,382.1,38210.0,2026-06-19T11:06:11.67373,2026-06-19,2026-06-19T15:38:31.734407
2026061904000157,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,100,382.2,38220.0,2026-06-19T11:06:11.673545,2026-06-19,2026-06-19T15:38:31.734408
2026061904000156,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,100,382.3,38230.0,2026-06-19T11:06:11.673278,2026-06-19,2026-06-19T15:38:31.734409
2026061903000102,RLFL,Reliance Finance Ltd.,100,468.0,46800.0,2026-06-19T11:06:11.65119,2026-06-19,2026-06-19T15:38:31.734410
2026061901000372,RSML,Reliance Spinning Mills Limited,10,3320.0,33200.0,2026-06-19T11:06:11.46856,2026-06-19,2026-06-19T15:38:31.734411
2026061901000371,APHL,Appolo Hydropower Limited,10,886.8,8868.0,2026-06-19T11:06:11.229946,2026-06-19,2026-06-19T15:38:31.734412
2026061903000101,BFC,Best Finance Company Ltd.,10,505.0,5050.0,2026-06-19T11:06:10.245668,2026-06-19,2026-06-19T15:38:31.734413
2026061901000370,SIPD,Shikhar power Development Limited,10,714.1,7141.0,2026-06-19T11:06:10.147174,2026-06-19,2026-06-19T15:38:31.734414
2026061905000105,NYADI,Nyadi Hydropower Limited,10,390.1,3901.0,2026-06-19T11:06:09.972913,2026-06-19,2026-06-19T15:38:31.734415
2026061904000155,HEI,Himalayan Everest Insurance Limited,10,580.0,5800.0,2026-06-19T11:06:08.720202,2026-06-19,2026-06-19T15:38:31.734416
2026061905000104,EHPL,Eastern Hydropower Limited,10,398.9,3989.0,2026-06-19T11:06:08.550177,2026-06-19,2026-06-19T15:38:31.734417
2026061905000103,EHPL,Eastern Hydropower Limited,100,393.0,39300.0,2026-06-19T11:06:08.550156,2026-06-19,2026-06-19T15:38:31.734418
2026061905000102,EHPL,Eastern Hydropower Limited,390,392.0,152880.0,2026-06-19T11:06:08.550082,2026-06-19,2026-06-19T15:38:31.734418
2026061901000369,HFIN,Hotel Forest Inn Limited,10,820.0,8200.0,2026-06-19T11:06:08.318149,2026-06-19,2026-06-19T15:38:31.734419
2026061901000368,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:06:08.094252,2026-06-19,2026-06-19T15:38:31.734420
2026061901000367,BUNGAL,Bungal Hydro Limited,50,775.0,38750.0,2026-06-19T11:06:07.763301,2026-06-19,2026-06-19T15:38:31.734421
2026061901000447,SOHL,Solu Hydropower Limited,10,641.2,6412.0,2026-06-19T11:07:17.734456,2026-06-19,2026-06-19T15:38:41.310425
2026061901000446,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:17.409755,2026-06-19,2026-06-19T15:38:41.310432
2026061904000178,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,50,383.0,19150.0,2026-06-19T11:07:17.23981,2026-06-19,2026-06-19T15:38:41.310433
2026061904000177,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,450,383.0,172350.0,2026-06-19T11:07:17.23956,2026-06-19,2026-06-19T15:38:41.310434
2026061905000130,GIBF1,Global IME Balanced Fund-1,100,10.6,1060.0,2026-06-19T11:07:16.851778,2026-06-19,2026-06-19T15:38:41.310435
2026061903000116,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,13,938.0,12194.0,2026-06-19T11:07:16.503687,2026-06-19,2026-06-19T15:38:41.310436
2026061901000445,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:16.360082,2026-06-19,2026-06-19T15:38:41.310437
2026061901000444,APHL,Appolo Hydropower Limited,10,913.4,9134.0,2026-06-19T11:07:15.914379,2026-06-19,2026-06-19T15:38:41.310438
2026061904000176,UMHL,United Modi Hydropower Ltd.,10,617.0,6170.0,2026-06-19T11:07:15.358925,2026-06-19,2026-06-19T15:38:41.310439
2026061901000443,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:14.924147,2026-06-19,2026-06-19T15:38:41.310440
2026061901000442,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:14.510803,2026-06-19,2026-06-19T15:38:41.310441
2026061901000441,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:13.55683,2026-06-19,2026-06-19T15:38:42.523639
2026061901000440,RSML,Reliance Spinning Mills Limited,30,3319.0,99570.0,2026-06-19T11:07:12.739261,2026-06-19,2026-06-19T15:38:42.523646
2026061901000439,RSML,Reliance Spinning Mills Limited,20,3319.1,66382.0,2026-06-19T11:07:12.738946,2026-06-19,2026-06-19T15:38:42.523647
2026061901000438,BJHL,Bhujung Hydropower Limited,30,860.0,25800.0,2026-06-19T11:07:12.470879,2026-06-19,2026-06-19T15:38:42.523648
2026061901000437,BJHL,Bhujung Hydropower Limited,40,860.0,34400.0,2026-06-19T11:07:12.470735,2026-06-19,2026-06-19T15:38:42.523649
2026061901000436,SOPL,Sopan Pharmaceuticals Limited,10,1069.1,10691.0,2026-06-19T11:07:12.445468,2026-06-19,2026-06-19T15:38:42.523650
2026061901000435,MNMF1,Muktinath Mutual Fund 1,100,9.77,977.0,2026-06-19T11:07:10.811352,2026-06-19,2026-06-19T15:38:42.523651
2026061905000129,RMF1,RBB Mutual Fund 1,100,10.05,1005.0,2026-06-19T11:07:10.034582,2026-06-19,2026-06-19T15:38:42.523652
2026061901000434,BHCL,Bikash Hydropower Company Limited,10,538.0,5380.0,2026-06-19T11:07:09.791386,2026-06-19,2026-06-19T15:38:42.523653
